technology,tech_detail,cost_case,basis_year,heat_rate,data_year
NaturalGas,F-Frame CC 97% CCS,Moderate,2048,6.878,2023
NaturalGas,F-Frame CC 97% CCS,Moderate,2047,6.878,2023
NaturalGas,F-Frame CC 97% CCS,Moderate,2046,6.878,2023
NaturalGas,F-Frame CC 97% CCS,Moderate,2049,6.878,2023
NaturalGas,F-Frame CC 97% CCS,Moderate,2050,6.878,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2031,6.877,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2026,6.876,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2030,6.876,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2028,6.875,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2034,6.875,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2029,6.875,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2029,6.863,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2032,6.858,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2030,6.857,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2031,6.855,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2029,6.848,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2037,6.847,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2041,6.847,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2040,6.847,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2039,6.847,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2038,6.847,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2046,6.847,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2043,6.847,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2045,6.847,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2042,6.847,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2036,6.847,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2035,6.847,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2049,6.847,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2047,6.847,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2048,6.847,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2044,6.847,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2050,6.847,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2026,6.843,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2030,6.843,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2033,6.839,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2031,6.839,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2032,6.834,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2027,6.834,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2031,6.822,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2032,6.821,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2034,6.819,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2029,6.818,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2033,6.813,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2033,6.803,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2032,6.802,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2027,6.802,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2049,6.8,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2044,6.8,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2047,6.8,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2050,6.8,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2046,6.8,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2045,6.8,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2048,6.8,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2043,6.8,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2041,6.8,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2040,6.8,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2039,6.8,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2038,6.8,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2035,6.8,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2036,6.8,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2037,6.8,2023
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2042,6.8,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2034,6.792,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2028,6.792,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2030,6.79,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2034,6.785,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2033,6.781,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2036,6.771,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2037,6.771,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2035,6.771,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2038,6.771,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2039,6.771,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2041,6.771,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2048,6.771,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2047,6.771,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2046,6.771,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2045,6.771,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2044,6.771,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2043,6.771,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2040,6.771,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2042,6.771,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2049,6.771,2023
NaturalGas,H-Frame CC 97% CCS,Moderate,2050,6.771,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2048,6.767,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2039,6.767,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2050,6.767,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2040,6.767,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2047,6.767,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2046,6.767,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2041,6.767,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2042,6.767,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2045,6.767,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2044,6.767,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2043,6.767,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2037,6.767,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2038,6.767,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2036,6.767,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2035,6.767,2023
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2049,6.767,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2028,6.761,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2030,6.761,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2034,6.761,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2029,6.749,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2048,6.74,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2045,6.74,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2046,6.74,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2047,6.74,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2036,6.74,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2049,6.74,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2043,6.74,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2044,6.74,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2038,6.74,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2042,6.74,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2041,6.74,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2040,6.74,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2039,6.74,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2050,6.74,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2037,6.74,2023
NaturalGas,H-Frame CC 95% CCS,Moderate,2035,6.74,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2031,6.731,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2029,6.72,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2030,6.707,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2031,6.703,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2030,6.679,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2032,6.672,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2031,6.665,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2032,6.646,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2031,6.638,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2032,6.623,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2033,6.614,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2032,6.597,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2033,6.589,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2033,6.581,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2033,6.556,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2034,6.555,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2034,6.538,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2034,6.531,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2034,6.515,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2049,6.496,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2050,6.496,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2044,6.496,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2048,6.496,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2047,6.496,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2046,6.496,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2045,6.496,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2041,6.496,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2043,6.496,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2044,6.496,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2035,6.496,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2035,6.496,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2036,6.496,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2037,6.496,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2038,6.496,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2039,6.496,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2040,6.496,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2042,6.496,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2043,6.496,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2045,6.496,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2042,6.496,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2046,6.496,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2047,6.496,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2048,6.496,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2049,6.496,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2050,6.496,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2037,6.496,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2038,6.496,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2039,6.496,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2040,6.496,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2041,6.496,2023
NaturalGas,H-Frame CC 97% CCS,Advanced,2036,6.496,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2038,6.474,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2050,6.474,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2036,6.474,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2035,6.474,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2042,6.474,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2043,6.474,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2048,6.474,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2044,6.474,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2045,6.474,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2046,6.474,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2047,6.474,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2048,6.474,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2049,6.474,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2035,6.474,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2039,6.474,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2037,6.474,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2041,6.474,2023
NaturalGas,H-Frame CC 95% CCS,Advanced,2040,6.474,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2046,6.474,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2045,6.474,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2050,6.474,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2049,6.474,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2047,6.474,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2044,6.474,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2036,6.474,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2040,6.474,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2037,6.474,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2038,6.474,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2039,6.474,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2041,6.474,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2042,6.474,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2043,6.474,2023
NaturalGas,F-Frame CC,Conservative,2037,6.363,2023
NaturalGas,F-Frame CC,Conservative,2030,6.363,2023
NaturalGas,F-Frame CC,Conservative,2023,6.363,2023
NaturalGas,F-Frame CC,Conservative,2024,6.363,2023
NaturalGas,F-Frame CC,Conservative,2025,6.363,2023
NaturalGas,F-Frame CC,Conservative,2026,6.363,2023
NaturalGas,F-Frame CC,Conservative,2027,6.363,2023
NaturalGas,F-Frame CC,Conservative,2028,6.363,2023
NaturalGas,F-Frame CC,Conservative,2029,6.363,2023
NaturalGas,F-Frame CC,Conservative,2039,6.363,2023
NaturalGas,F-Frame CC,Conservative,2031,6.363,2023
NaturalGas,F-Frame CC,Advanced,2021,6.363,2023
NaturalGas,F-Frame CC,Conservative,2038,6.363,2023
NaturalGas,F-Frame CC,Conservative,2022,6.363,2023
NaturalGas,F-Frame CC,Conservative,2032,6.363,2023
NaturalGas,F-Frame CC,Conservative,2033,6.363,2023
NaturalGas,F-Frame CC,Conservative,2034,6.363,2023
NaturalGas,F-Frame CC,Conservative,2035,6.363,2023
NaturalGas,F-Frame CC,Advanced,2022,6.363,2023
NaturalGas,F-Frame CC,Conservative,2021,6.363,2023
NaturalGas,F-Frame CC,Conservative,2041,6.363,2023
NaturalGas,F-Frame CC,Conservative,2036,6.363,2023
NaturalGas,F-Frame CC,Conservative,2040,6.363,2023
NaturalGas,F-Frame CC,Conservative,2042,6.363,2023
NaturalGas,F-Frame CC,Conservative,2043,6.363,2023
NaturalGas,F-Frame CC,Conservative,2044,6.363,2023
NaturalGas,F-Frame CC,Conservative,2045,6.363,2023
NaturalGas,F-Frame CC,Conservative,2046,6.363,2023
NaturalGas,F-Frame CC,Conservative,2047,6.363,2023
NaturalGas,F-Frame CC,Conservative,2048,6.363,2023
NaturalGas,F-Frame CC,Conservative,2049,6.363,2023
NaturalGas,F-Frame CC,Conservative,2050,6.363,2023
NaturalGas,F-Frame CC,Moderate,2021,6.363,2023
NaturalGas,F-Frame CC,Moderate,2022,6.363,2023
NaturalGas,F-Frame CC,Moderate,2023,6.348,2023
NaturalGas,F-Frame CC,Moderate,2024,6.332,2023
NaturalGas,F-Frame CC,Advanced,2023,6.332,2023
NaturalGas,F-Frame CC,Moderate,2025,6.316,2023
NaturalGas,F-Frame CC,Advanced,2024,6.3,2023
NaturalGas,F-Frame CC,Moderate,2026,6.3,2023
NaturalGas,F-Frame CC,Moderate,2027,6.285,2023
NaturalGas,F-Frame CC,Moderate,2028,6.269,2023
NaturalGas,F-Frame CC,Advanced,2025,6.269,2023
NaturalGas,F-Frame CC,Moderate,2029,6.253,2023
NaturalGas,F-Frame CC,Moderate,2030,6.238,2023
NaturalGas,F-Frame CC,Advanced,2026,6.238,2023
NaturalGas,F-Frame CC,Moderate,2031,6.222,2023
NaturalGas,F-Frame CC,Advanced,2027,6.206,2023
NaturalGas,F-Frame CC,Moderate,2032,6.206,2023
NaturalGas,H-Frame CC,Conservative,2047,6.196,2023
NaturalGas,H-Frame CC,Conservative,2032,6.196,2023
NaturalGas,H-Frame CC,Conservative,2046,6.196,2023
NaturalGas,H-Frame CC,Conservative,2045,6.196,2023
NaturalGas,H-Frame CC,Conservative,2048,6.196,2023
NaturalGas,H-Frame CC,Conservative,2049,6.196,2023
NaturalGas,H-Frame CC,Conservative,2050,6.196,2023
NaturalGas,H-Frame CC,Conservative,2030,6.196,2023
NaturalGas,H-Frame CC,Conservative,2044,6.196,2023
NaturalGas,H-Frame CC,Conservative,2027,6.196,2023
NaturalGas,H-Frame CC,Conservative,2033,6.196,2023
NaturalGas,H-Frame CC,Conservative,2034,6.196,2023
NaturalGas,H-Frame CC,Conservative,2029,6.196,2023
NaturalGas,H-Frame CC,Conservative,2028,6.196,2023
NaturalGas,H-Frame CC,Conservative,2035,6.196,2023
NaturalGas,H-Frame CC,Conservative,2036,6.196,2023
NaturalGas,H-Frame CC,Conservative,2037,6.196,2023
NaturalGas,H-Frame CC,Conservative,2039,6.196,2023
NaturalGas,H-Frame CC,Advanced,2022,6.196,2023
NaturalGas,H-Frame CC,Conservative,2042,6.196,2023
NaturalGas,H-Frame CC,Conservative,2043,6.196,2023
NaturalGas,H-Frame CC,Conservative,2031,6.196,2023
NaturalGas,H-Frame CC,Moderate,2021,6.196,2023
NaturalGas,H-Frame CC,Conservative,2038,6.196,2023
NaturalGas,H-Frame CC,Conservative,2022,6.196,2023
NaturalGas,H-Frame CC,Advanced,2021,6.196,2023
NaturalGas,H-Frame CC,Conservative,2023,6.196,2023
NaturalGas,H-Frame CC,Conservative,2021,6.196,2023
NaturalGas,H-Frame CC,Conservative,2024,6.196,2023
NaturalGas,H-Frame CC,Conservative,2025,6.196,2023
NaturalGas,H-Frame CC,Conservative,2026,6.196,2023
NaturalGas,H-Frame CC,Moderate,2022,6.196,2023
NaturalGas,H-Frame CC,Conservative,2041,6.196,2023
NaturalGas,H-Frame CC,Conservative,2040,6.196,2023
NaturalGas,F-Frame CC,Moderate,2033,6.19,2023
NaturalGas,H-Frame CC,Moderate,2023,6.187,2023
NaturalGas,H-Frame CC,Advanced,2023,6.177,2023
NaturalGas,H-Frame CC,Moderate,2024,6.177,2023
NaturalGas,F-Frame CC,Advanced,2028,6.175,2023
NaturalGas,F-Frame CC,Moderate,2034,6.175,2023
NaturalGas,H-Frame CC,Moderate,2025,6.168,2023
NaturalGas,H-Frame CC,Advanced,2024,6.159,2023
NaturalGas,H-Frame CC,Moderate,2026,6.159,2023
NaturalGas,F-Frame CC,Moderate,2043,6.159,2023
NaturalGas,F-Frame CC,Moderate,2044,6.159,2023
NaturalGas,F-Frame CC,Moderate,2050,6.159,2023
NaturalGas,F-Frame CC,Moderate,2041,6.159,2023
NaturalGas,F-Frame CC,Moderate,2040,6.159,2023
NaturalGas,F-Frame CC,Moderate,2045,6.159,2023
NaturalGas,F-Frame CC,Moderate,2039,6.159,2023
NaturalGas,F-Frame CC,Moderate,2038,6.159,2023
NaturalGas,F-Frame CC,Moderate,2042,6.159,2023
NaturalGas,F-Frame CC,Moderate,2046,6.159,2023
NaturalGas,F-Frame CC,Moderate,2049,6.159,2023
NaturalGas,F-Frame CC,Moderate,2036,6.159,2023
NaturalGas,F-Frame CC,Moderate,2037,6.159,2023
NaturalGas,F-Frame CC,Moderate,2035,6.159,2023
NaturalGas,F-Frame CC,Moderate,2048,6.159,2023
NaturalGas,F-Frame CC,Moderate,2047,6.159,2023
NaturalGas,H-Frame CC,Moderate,2027,6.15,2023
NaturalGas,F-Frame CC,Advanced,2029,6.143,2023
NaturalGas,H-Frame CC,Advanced,2025,6.14,2023
NaturalGas,H-Frame CC,Moderate,2028,6.14,2023
NaturalGas,H-Frame CC,Moderate,2029,6.131,2023
NaturalGas,H-Frame CC,Moderate,2030,6.122,2023
NaturalGas,H-Frame CC,Advanced,2026,6.122,2023
NaturalGas,F-Frame CC,Advanced,2030,6.112,2023
NaturalGas,H-Frame CC,Moderate,2031,6.112,2023
NaturalGas,H-Frame CC,Advanced,2027,6.103,2023
NaturalGas,H-Frame CC,Moderate,2032,6.103,2023
NaturalGas,H-Frame CC,Moderate,2033,6.094,2023
NaturalGas,H-Frame CC,Moderate,2034,6.085,2023
NaturalGas,H-Frame CC,Advanced,2028,6.085,2023
NaturalGas,F-Frame CC,Advanced,2031,6.081,2023
NaturalGas,H-Frame CC,Moderate,2046,6.075,2023
NaturalGas,H-Frame CC,Moderate,2043,6.075,2023
NaturalGas,H-Frame CC,Moderate,2045,6.075,2023
NaturalGas,H-Frame CC,Moderate,2047,6.075,2023
NaturalGas,H-Frame CC,Moderate,2035,6.075,2023
NaturalGas,H-Frame CC,Moderate,2036,6.075,2023
NaturalGas,H-Frame CC,Moderate,2037,6.075,2023
NaturalGas,H-Frame CC,Moderate,2038,6.075,2023
NaturalGas,H-Frame CC,Moderate,2039,6.075,2023
NaturalGas,H-Frame CC,Moderate,2040,6.075,2023
NaturalGas,H-Frame CC,Moderate,2041,6.075,2023
NaturalGas,H-Frame CC,Moderate,2042,6.075,2023
NaturalGas,H-Frame CC,Moderate,2044,6.075,2023
NaturalGas,H-Frame CC,Moderate,2048,6.075,2023
NaturalGas,H-Frame CC,Moderate,2049,6.075,2023
NaturalGas,H-Frame CC,Moderate,2050,6.075,2023
NaturalGas,H-Frame CC,Advanced,2029,6.066,2023
NaturalGas,F-Frame CC,Advanced,2032,6.049,2023
NaturalGas,H-Frame CC,Advanced,2030,6.048,2023
NaturalGas,H-Frame CC,Advanced,2031,6.029,2023
NaturalGas,F-Frame CC,Advanced,2033,6.018,2023
NaturalGas,H-Frame CC,Advanced,2032,6.011,2023
NaturalGas,H-Frame CC,Advanced,2033,5.992,2023
NaturalGas,F-Frame CC,Advanced,2034,5.986,2023
NaturalGas,H-Frame CC,Advanced,2034,5.973,2023
NaturalGas,F-Frame CC,Advanced,2043,5.955,2023
NaturalGas,F-Frame CC,Advanced,2039,5.955,2023
NaturalGas,F-Frame CC,Advanced,2040,5.955,2023
NaturalGas,F-Frame CC,Advanced,2041,5.955,2023
NaturalGas,F-Frame CC,Advanced,2042,5.955,2023
NaturalGas,F-Frame CC,Advanced,2036,5.955,2023
NaturalGas,F-Frame CC,Advanced,2044,5.955,2023
NaturalGas,F-Frame CC,Advanced,2045,5.955,2023
NaturalGas,F-Frame CC,Advanced,2046,5.955,2023
NaturalGas,F-Frame CC,Advanced,2047,5.955,2023
NaturalGas,F-Frame CC,Advanced,2048,5.955,2023
NaturalGas,F-Frame CC,Advanced,2038,5.955,2023
NaturalGas,F-Frame CC,Advanced,2037,5.955,2023
NaturalGas,F-Frame CC,Advanced,2050,5.955,2023
NaturalGas,F-Frame CC,Advanced,2049,5.955,2023
NaturalGas,F-Frame CC,Advanced,2035,5.955,2023
NaturalGas,H-Frame CC,Advanced,2035,5.955,2023
NaturalGas,H-Frame CC,Advanced,2037,5.955,2023
NaturalGas,H-Frame CC,Advanced,2036,5.955,2023
NaturalGas,H-Frame CC,Advanced,2039,5.955,2023
NaturalGas,H-Frame CC,Advanced,2038,5.955,2023
NaturalGas,H-Frame CC,Advanced,2040,5.955,2023
NaturalGas,H-Frame CC,Advanced,2041,5.955,2023
NaturalGas,H-Frame CC,Advanced,2042,5.955,2023
NaturalGas,H-Frame CC,Advanced,2043,5.955,2023
NaturalGas,H-Frame CC,Advanced,2044,5.955,2023
NaturalGas,H-Frame CC,Advanced,2045,5.955,2023
NaturalGas,H-Frame CC,Advanced,2046,5.955,2023
NaturalGas,H-Frame CC,Advanced,2047,5.955,2023
NaturalGas,H-Frame CC,Advanced,2048,5.955,2023
NaturalGas,H-Frame CC,Advanced,2049,5.955,2023
NaturalGas,H-Frame CC,Advanced,2050,5.955,2023
NaturalGas,Fuel Cell - 98% CCS,Advanced,2035,5.895,2023
NaturalGas,Fuel Cell - 98% CCS,Moderate,2035,5.895,2023
NaturalGas,Fuel Cell - 98% CCS,Moderate,2036,5.886,2023
NaturalGas,Fuel Cell - 98% CCS,Moderate,2037,5.878,2023
NaturalGas,Fuel Cell - 98% CCS,Moderate,2038,5.869,2023
NaturalGas,Fuel Cell - 98% CCS,Moderate,2039,5.86,2023
NaturalGas,Fuel Cell - 98% CCS,Moderate,2040,5.852,2023
NaturalGas,Fuel Cell - 98% CCS,Advanced,2036,5.849,2023
NaturalGas,Fuel Cell - 98% CCS,Moderate,2041,5.843,2023
NaturalGas,Fuel Cell - 98% CCS,Moderate,2042,5.834,2023
NaturalGas,Fuel Cell - 98% CCS,Moderate,2043,5.826,2023
NaturalGas,Fuel Cell - 98% CCS,Moderate,2044,5.817,2023
NaturalGas,Fuel Cell - 98% CCS,Moderate,2045,5.808,2023
NaturalGas,Fuel Cell - 98% CCS,Advanced,2037,5.804,2023
NaturalGas,Fuel Cell - 98% CCS,Moderate,2046,5.8,2023
NaturalGas,Fuel Cell - 98% CCS,Moderate,2047,5.791,2023
NaturalGas,Fuel Cell - 98% CCS,Moderate,2048,5.782,2023
NaturalGas,Fuel Cell - 98% CCS,Moderate,2049,5.774,2023
NaturalGas,Fuel Cell - 98% CCS,Moderate,2050,5.765,2023
NaturalGas,Fuel Cell - 98% CCS,Advanced,2038,5.758,2023
NaturalGas,Fuel Cell - 98% CCS,Advanced,2039,5.713,2023
NaturalGas,Fuel Cell - 98% CCS,Advanced,2040,5.667,2023
NaturalGas,Fuel Cell - 98% CCS,Advanced,2041,5.622,2023
NaturalGas,Fuel Cell - 98% CCS,Advanced,2042,5.576,2023
NaturalGas,Fuel Cell,Advanced,2035,5.543,2023
NaturalGas,Fuel Cell,Moderate,2035,5.543,2023
NaturalGas,Fuel Cell,Moderate,2036,5.536,2023
