p99,p133,p128,p131
983,983,983,983
983,983,983,983
983,0,0,0
983,0,0,0
983,0,0,0
844,0,0,0
983,0,0,0
983,0,0,0
983,0,0,0
983,983,0,0
983,983,0,0
983,983,983,0
983,983,983,0
983,983,983,0
983,983,983,0
983,983,983,0
983,983,983,0
983,983,983,0
983,983,983,0
983,983,983,0
983,983,983,983
983,983,983,0
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
756,983,983,983
601,983,983,983
404,983,983,983
243,983,983,983
143,983,983,983
96,886,843,983
96,416,537,918
38,202,370,556
0,95,227,353
5,50,100,193
0,21,49,132
0,62,67,115
0,72,68,77
0,89,56,66
0,63,38,64
6,43,23,58
44,18,11,23
55,10,0,2
57,6,0,0
74,0,0,0
148,15,0,0
247,18,4,3
467,59,52,29
972,79,60,68
983,186,145,97
983,212,209,193
983,346,304,309
983,556,535,442
983,645,637,673
983,983,983,956
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,664,978
531,886,836,983
978,983,503,983
488,983,983,983
363,983,983,983
166,983,983,983
192,983,983,983
186,983,983,983
55,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
80,983,983,983
80,983,983,983
94,983,983,983
104,983,983,983
113,983,983,983
112,774,983,983
136,812,800,826
377,805,561,558
602,929,689,931
721,842,899,916
398,412,796,731
318,342,324,556
283,349,332,361
143,276,313,192
82,175,147,108
50,90,69,70
0,26,30,44
0,39,0,38
0,39,0,56
16,20,0,35
34,0,0,21
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
75,0,0,0
345,0,0,0
464,0,0,0
522,66,51,28
511,220,132,68
686,202,240,181
892,283,405,263
857,233,191,577
967,395,106,186
609,461,303,74
451,455,405,342
345,487,568,706
262,353,672,810
194,293,596,579
106,143,411,420
69,84,217,328
36,33,92,189
80,0,72,134
23,0,10,60
0,0,0,40
0,11,0,0
0,21,0,0
0,12,0,0
0,14,0,0
0,23,21,0
0,57,31,12
0,85,56,45
7,114,72,72
41,158,85,114
59,127,151,142
26,291,147,152
61,371,270,196
61,530,248,193
56,570,346,257
45,232,416,289
40,167,170,398
50,230,239,417
24,248,249,512
29,326,594,567
27,720,724,431
23,972,978,499
32,983,981,450
57,983,868,527
71,800,849,527
121,632,783,444
140,624,605,397
174,577,464,315
159,617,411,278
166,429,323,248
147,72,269,188
179,13,81,188
221,13,0,116
233,0,58,72
304,0,17,0
130,18,0,0
878,94,53,52
983,137,131,26
983,354,122,22
935,748,253,53
805,765,391,65
661,888,767,62
677,565,915,127
763,511,748,330
670,398,709,519
840,389,590,761
909,264,396,605
961,239,519,751
983,495,701,904
811,481,683,948
983,870,983,920
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
833,983,983,983
573,983,983,983
283,983,983,983
145,983,983,983
53,983,983,983
3,983,983,983
30,983,983,983
128,983,983,983
299,983,983,983
397,983,983,983
439,983,983,983
499,846,983,983
492,605,983,983
465,519,983,983
610,545,983,731
615,449,983,687
851,386,983,680
580,297,490,644
686,137,335,459
917,163,214,366
918,65,238,236
983,174,196,137
983,222,138,126
983,300,308,205
983,647,460,338
983,735,536,533
983,867,861,862
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,751,886,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
741,983,983,983
499,983,983,983
458,983,983,983
489,983,983,983
610,983,983,983
519,983,983,983
667,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
345,983,983,983
214,983,983,983
983,983,983,983
969,983,983,983
677,983,983,983
983,983,983,983
983,983,983,983
667,983,983,983
983,983,983,983
983,983,983,983
972,983,983,983
975,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
907,983,983,983
772,983,983,983
692,983,983,983
831,983,983,983
939,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
936,983,983,983
460,983,983,983
399,983,983,983
219,983,983,983
198,983,983,983
322,983,983,983
180,983,983,983
216,983,983,923
216,884,831,727
150,668,720,982
78,406,436,902
69,420,508,822
34,292,422,673
27,234,411,619
29,192,369,429
47,180,316,383
23,146,273,326
47,171,206,191
51,84,55,292
65,116,139,87
93,65,93,104
153,60,93,62
226,68,88,23
212,110,92,48
343,78,79,26
789,113,97,40
944,125,129,51
840,196,137,44
983,223,232,51
712,316,234,67
623,347,305,125
454,429,402,174
238,498,478,222
105,578,553,322
0,636,657,393
9,695,688,464
33,803,783,468
191,956,975,577
466,983,866,620
597,981,983,735
441,983,983,839
272,983,983,983
203,983,983,983
327,983,983,983
273,983,983,983
200,983,983,983
409,983,983,983
292,983,983,983
219,983,983,983
285,983,983,983
360,983,983,983
374,983,983,983
697,983,983,983
457,983,983,983
324,983,983,983
403,983,983,983
520,983,983,983
618,983,983,983
400,983,983,983
368,983,983,983
257,983,983,983
254,895,983,983
324,696,983,983
200,782,983,983
74,983,983,883
247,983,983,934
133,976,983,875
695,983,983,921
983,983,983,827
983,978,983,836
983,609,983,810
983,521,763,983
983,497,754,983
983,521,561,983
983,337,652,920
983,436,533,894
983,445,641,954
983,517,566,782
983,357,460,811
806,199,376,540
745,169,266,364
446,147,233,249
329,131,248,464
238,74,140,544
172,66,97,329
206,67,115,290
228,46,107,332
222,14,76,340
149,0,43,244
127,0,47,228
153,0,26,146
268,0,32,106
358,0,28,71
388,0,11,35
280,0,0,22
293,0,0,0
319,0,0,0
334,0,0,0
426,0,0,0
451,0,0,0
530,0,0,0
806,7,3,19
795,27,47,35
983,50,59,60
983,65,72,77
983,80,99,72
983,103,132,88
983,122,163,121
983,191,228,88
983,245,215,157
983,315,292,244
983,348,360,287
983,474,481,320
983,615,531,432
983,753,782,582
983,872,881,778
983,983,983,929
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
771,983,983,983
809,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
720,983,0,983
730,983,0,983
781,0,0,983
642,983,983,983
490,983,983,983
460,983,983,983
436,983,983,983
301,983,983,983
651,983,983,983
983,983,983,983
983,983,983,983
576,983,983,983
877,983,983,983
521,983,983,983
433,983,983,983
691,983,983,983
620,983,983,983
573,797,983,666
406,933,734,654
249,343,688,384
282,204,210,486
306,53,67,184
305,0,0,128
178,0,0,55
336,0,0,0
779,0,2,0
494,0,0,0
302,0,0,0
391,0,0,0
759,0,0,0
758,0,0,0
705,0,0,0
135,0,0,0
42,0,0,0
140,0,0,0
588,0,26,0
356,0,38,53
983,38,55,69
983,5,2,29
983,56,16,38
841,110,57,81
729,50,3,196
649,277,186,405
706,183,209,288
983,162,146,347
983,137,157,495
975,86,145,647
853,72,157,717
902,63,166,688
804,113,176,347
720,121,141,299
568,121,99,325
467,76,48,375
370,80,54,406
282,146,74,342
258,80,115,243
233,142,344,179
78,87,292,141
288,104,528,280
196,455,221,20
105,232,513,0
66,623,546,15
66,759,589,0
178,649,554,433
214,523,484,353
437,491,443,130
344,478,363,221
506,450,374,232
349,455,355,305
395,453,353,330
341,385,309,381
293,341,251,290
278,146,169,205
246,93,119,102
213,76,100,79
158,79,116,58
94,179,134,50
123,283,236,108
114,423,317,169
116,553,465,277
213,439,574,299
278,574,519,368
337,483,524,403
462,453,474,370
235,175,338,382
210,264,175,495
295,234,244,249
629,275,207,228
608,220,157,134
623,260,170,133
697,278,181,120
667,292,191,106
676,306,195,127
618,325,237,129
642,352,231,108
731,310,263,125
726,228,286,124
714,178,249,89
684,214,232,73
766,231,221,143
776,343,408,170
823,481,542,234
802,624,673,330
819,684,795,379
679,675,942,470
646,715,836,522
818,532,919,652
983,650,736,491
934,803,799,455
983,756,785,704
983,868,807,574
983,982,947,607
983,977,968,642
983,983,983,692
983,983,983,983
983,983,983,983
983,983,983,977
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,948,924,851
983,940,983,874
983,983,983,966
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
971,983,983,983
963,983,983,983
816,983,983,983
684,983,983,983
744,983,983,983
714,983,983,983
911,983,983,983
983,983,983,983
943,983,983,983
792,983,983,983
616,983,983,983
411,983,983,983
338,983,983,983
215,983,900,983
143,742,886,814
70,577,625,580
29,496,578,335
0,233,480,273
0,35,268,483
0,79,170,487
0,11,16,554
12,22,34,472
29,49,4,497
33,0,25,467
68,0,237,502
231,0,310,366
424,17,233,308
627,148,190,276
708,118,130,244
983,134,174,238
983,258,251,228
983,336,299,223
983,469,331,245
983,494,671,285
983,789,836,459
983,752,583,888
983,983,837,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
217,983,983,983
58,983,983,983
973,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,0
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,0
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,975,983
983,983,983,983
866,983,915,983
353,983,893,983
160,983,983,983
353,943,886,983
250,983,768,983
317,983,935,983
271,983,831,983
251,960,789,983
246,877,737,983
235,888,561,983
210,791,491,983
217,697,516,983
222,644,568,983
297,630,672,768
226,526,618,719
223,515,510,586
228,489,457,542
192,443,456,497
217,465,438,436
174,460,397,428
167,441,346,395
135,330,269,354
129,129,230,260
115,53,194,134
104,37,185,81
78,62,130,119
75,53,106,98
68,66,65,79
63,44,48,68
99,53,20,55
149,55,5,34
151,1,20,17
158,0,12,2
181,21,21,0
165,22,19,0
145,1,0,0
133,4,0,0
136,0,0,0
128,7,0,0
127,3,0,0
132,10,0,0
135,14,2,0
140,38,21,0
150,60,50,25
164,70,60,47
212,68,64,59
302,103,77,75
423,119,101,95
655,155,164,125
969,221,210,144
983,321,314,189
983,423,441,242
983,642,530,351
983,838,737,472
983,983,973,593
983,983,983,843
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
389,983,983,983
310,983,983,983
597,983,983,983
702,983,983,983
595,983,983,983
731,624,983,983
983,415,423,983
983,717,630,983
983,983,983,983
983,983,983,365
983,983,983,848
983,786,983,463
758,795,624,884
417,592,530,644
350,307,422,526
201,257,311,318
100,235,347,320
63,378,472,136
47,520,690,280
118,755,983,435
81,882,983,726
32,983,983,983
0,983,983,983
6,983,983,983
63,983,983,983
88,601,983,983
833,336,538,966
983,594,800,722
983,983,603,485
983,869,609,336
983,983,736,364
983,968,983,425
983,983,610,520
983,983,807,392
983,845,792,479
983,917,500,514
983,908,983,491
983,983,983,836
983,983,983,804
983,591,983,772
983,849,664,874
983,983,921,983
983,943,983,983
831,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
704,983,983,983
853,983,983,983
540,983,983,983
755,983,983,983
765,983,983,983
931,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
931,983,983,983
573,983,983,983
351,983,983,983
148,811,983,983
64,910,865,983
38,983,801,983
44,983,983,693
87,983,983,901
152,721,860,839
498,983,750,983
659,983,983,983
565,983,983,983
883,983,983,983
775,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,923,983,983
983,341,983,979
441,305,675,959
389,404,568,753
119,203,326,432
73,102,283,287
35,65,127,214
242,43,60,123
0,22,57,72
20,0,0,34
80,0,0,0
259,0,0,0
159,13,0,0
49,43,30,0
60,42,52,0
164,67,55,0
796,78,39,0
13,65,67,0
0,65,57,0
10,75,65,0
0,117,77,0
521,135,165,23
597,151,210,81
806,89,174,74
638,166,123,45
852,167,226,92
767,113,125,109
625,143,146,133
692,231,174,130
439,217,406,179
421,304,462,194
501,268,511,134
588,327,515,194
495,348,456,271
601,439,507,206
657,306,301,281
695,442,673,354
736,460,516,394
935,692,659,315
763,576,700,799
813,634,663,958
794,719,640,925
798,826,780,867
793,487,983,983
836,924,983,974
983,983,983,884
983,983,879,743
983,842,874,492
983,983,587,364
983,793,525,370
983,511,364,232
983,306,262,154
983,219,209,119
983,197,174,114
983,170,173,84
983,139,160,95
983,174,190,77
983,220,231,97
886,271,235,131
983,326,377,124
854,460,461,147
844,595,615,280
442,830,800,435
102,983,983,589
67,983,983,788
99,983,983,983
214,983,983,983
335,983,983,983
204,983,983,983
213,983,983,983
218,983,983,983
149,983,983,983
250,983,983,983
170,983,983,983
89,983,983,983
64,983,983,983
63,983,983,983
189,983,983,983
294,983,983,983
176,983,983,983
243,983,983,983
448,983,983,983
392,983,983,983
117,821,52,321
76,983,983,795
72,658,983,751
0,599,983,983
166,653,795,983
983,726,921,983
983,805,933,983
983,752,827,983
983,460,553,983
983,225,457,983
983,170,181,683
983,136,83,519
983,983,855,464
983,959,981,827
983,983,983,983
528,983,983,983
602,983,983,983
475,983,983,983
195,983,983,983
59,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,977,983,983
0,983,983,983
64,983,983,983
219,983,983,983
361,983,983,983
439,983,919,983
781,958,602,983
531,969,723,665
505,340,394,381
453,226,348,263
485,294,211,109
526,265,248,130
543,141,128,79
473,38,16,58
393,0,0,79
208,0,0,41
138,0,0,6
260,0,0,0
983,6,25,10
983,80,82,81
983,223,205,272
983,221,260,388
983,342,317,653
983,233,407,681
983,397,427,772
983,460,589,948
983,415,576,901
983,777,565,983
720,356,983,978
983,479,830,983
983,534,739,945
983,354,542,590
983,508,577,973
983,516,480,544
983,420,624,983
983,377,527,983
983,600,779,983
983,657,469,863
983,842,663,964
983,983,982,554
983,983,983,417
983,983,983,578
974,862,983,591
842,743,965,606
677,705,776,519
495,625,725,607
425,684,983,703
257,611,809,744
418,627,908,783
190,983,839,917
116,983,983,983
186,983,983,983
0,983,983,983
20,983,983,983
369,983,983,983
417,983,983,983
224,983,983,983
506,983,983,983
433,983,983,983
327,983,983,983
284,983,983,983
214,593,983,983
205,983,983,983
228,983,983,983
193,983,983,983
184,983,983,983
124,983,983,983
122,983,983,983
129,983,983,983
115,983,983,983
93,983,983,983
57,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
54,983,983,983
226,983,983,983
232,983,983,983
164,983,983,983
250,884,780,950
239,595,785,954
405,381,767,808
415,316,525,563
382,198,272,453
545,219,149,264
563,170,81,143
577,110,65,72
633,35,51,59
983,10,48,6
983,0,13,0
983,0,0,0
853,25,0,0
983,157,0,0
983,0,0,0
983,29,10,0
983,7,0,0
983,26,0,0
983,17,0,0
983,7,5,0
622,16,50,0
325,76,98,34
86,190,164,55
0,258,278,87
147,581,525,146
400,681,675,235
983,779,779,336
983,982,872,353
983,983,706,406
983,983,983,536
983,983,983,597
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
899,983,983,983
938,983,983,983
873,983,983,983
719,983,983,983
539,983,983,983
470,983,983,983
456,983,983,983
355,983,983,983
303,983,983,983
417,983,983,983
396,924,983,928
314,889,983,918
320,818,917,783
366,634,972,976
380,320,606,742
332,181,322,594
287,84,189,454
235,110,168,580
220,34,32,406
145,35,76,181
111,105,101,213
88,308,120,216
54,399,632,389
71,480,504,498
450,433,413,390
309,125,227,410
592,345,275,158
476,312,275,153
510,363,330,716
740,325,347,663
887,287,329,595
653,430,241,506
660,526,295,402
907,560,305,525
886,585,422,542
832,488,346,417
978,438,267,360
959,363,217,352
983,261,245,309
889,235,240,329
789,221,534,260
947,247,511,263
887,428,521,339
520,772,983,678
626,983,983,662
733,983,983,983
887,894,385,983
411,910,983,983
625,983,983,830
322,983,983,722
871,983,983,983
956,983,980,983
974,983,983,983
983,983,983,983
983,983,983,978
983,983,983,983
983,880,983,983
983,949,910,983
983,912,709,801
983,861,661,891
983,645,702,651
983,391,421,566
774,298,410,575
718,199,276,470
826,117,201,448
582,99,135,613
600,55,30,529
680,0,34,499
619,0,0,344
781,0,0,372
953,0,25,323
864,15,0,235
557,0,0,129
894,0,0,83
601,74,74,110
722,92,157,284
584,83,150,261
790,166,151,273
700,355,413,437
596,261,335,207
512,429,372,338
511,565,373,385
418,701,512,540
356,550,478,653
324,530,341,648
290,473,371,566
233,363,286,360
206,120,232,275
175,78,165,216
145,70,146,210
120,98,135,149
172,202,247,230
116,416,441,420
59,551,513,815
71,825,965,643
32,479,881,664
184,513,657,983
81,712,553,671
51,413,593,61
110,786,793,172
120,799,758,535
205,628,965,172
218,755,498,95
103,759,476,248
119,442,392,279
80,455,408,197
53,327,345,313
17,559,361,519
17,515,325,451
0,381,329,312
0,221,275,191
0,201,161,183
0,169,286,268
0,113,409,143
0,232,233,64
0,357,643,105
0,521,643,225
0,414,974,175
46,589,625,653
78,474,709,602
121,374,596,769
172,285,306,413
200,143,198,206
190,60,56,338
317,0,36,304
455,0,49,103
473,29,62,27
592,49,77,53
975,71,66,79
983,52,73,69
983,30,58,29
983,0,11,32
983,0,31,22
983,78,70,16
983,113,127,78
983,276,248,195
983,239,278,237
983,401,389,408
983,433,536,464
983,744,835,699
983,983,983,970
983,983,983,834
983,983,983,983
983,983,983,983
983,983,983,983
983,983,940,983
983,983,983,983
983,983,983,983
239,983,983,983
413,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
700,983,983,983
338,659,581,983
342,476,983,983
200,706,714,983
200,535,891,983
161,983,844,923
109,983,983,983
91,983,983,983
40,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
48,983,983,983
85,983,983,983
186,591,903,983
983,983,983,922
983,983,983,983
983,983,983,983
983,983,983,983
